,loss,accuracy,val_loss,val_accuracy
0,1.518320083618164,0.5526833534240723,0.8109552264213562,0.7376000285148621
1,0.653383195400238,0.798966646194458,0.5126556754112244,0.8493000268936157
2,0.5187373161315918,0.8522499799728394,0.4611237943172455,0.876800000667572
3,0.4905138909816742,0.8751999735832214,0.4311687648296356,0.8920999765396118
4,0.46039026975631714,0.8899000287055969,0.41801899671554565,0.9025999903678894
5,0.44468045234680176,0.8997166752815247,0.40998315811157227,0.907800018787384
6,0.43218135833740234,0.9053833484649658,0.3868444561958313,0.9146000146865845
7,0.42266955971717834,0.9118499755859375,0.3804011046886444,0.9190000295639038
8,0.4245030879974365,0.914566695690155,0.3890458345413208,0.9200999736785889
9,0.4180857241153717,0.9178833365440369,0.37969866394996643,0.9230999946594238
10,0.421089768409729,0.9199166893959045,0.36928871273994446,0.9262999892234802
11,0.4112173616886139,0.9211833477020264,0.36805838346481323,0.9279999732971191
12,0.40339773893356323,0.9236666560173035,0.35025453567504883,0.9323999881744385
13,0.3863263428211212,0.9266999959945679,0.35468170046806335,0.9322999715805054
14,0.3833325207233429,0.9270333051681519,0.35887259244918823,0.9323999881744385
