,loss,accuracy,val_loss,val_accuracy
0,1.1385871171951294,0.6329666376113892,0.5597937703132629,0.824999988079071
1,0.4515281617641449,0.869350016117096,0.36532536149024963,0.9003999829292297
2,0.37561362981796265,0.9021000266075134,0.32983648777008057,0.9172999858856201
3,0.34771665930747986,0.9138666391372681,0.32446959614753723,0.9239000082015991
4,0.3334139883518219,0.9211166501045227,0.32429516315460205,0.9304999709129333
5,0.34147390723228455,0.9225000143051147,0.3030286133289337,0.9300000071525574
6,0.33174365758895874,0.9256666898727417,0.3197641968727112,0.932699978351593
7,0.3238491117954254,0.9285833239555359,0.2953321933746338,0.9340000152587891
8,0.30986618995666504,0.9303833246231079,0.2837541103363037,0.9352999925613403
9,0.30908817052841187,0.9325500130653381,0.299771249294281,0.9376999735832214
10,0.300066739320755,0.9354166388511658,0.2731013298034668,0.940500020980835
11,0.2969019114971161,0.9370333552360535,0.27412065863609314,0.9422000050544739
12,0.2950524389743805,0.9384666681289673,0.27078375220298767,0.9419999718666077
13,0.2928726077079773,0.9403833150863647,0.2568727433681488,0.9459999799728394
14,0.3033660054206848,0.9381666779518127,0.2588333785533905,0.9431999921798706
