,loss,accuracy,val_loss,val_accuracy
0,1.2946873903274536,0.574400007724762,0.7075957655906677,0.7663999795913696
1,0.5928859114646912,0.8228833079338074,0.5314627289772034,0.8550000190734863
2,0.4995726943016052,0.8686333298683167,0.4285215139389038,0.8920999765396118
3,0.43918097019195557,0.8914999961853027,0.4094163179397583,0.9041000008583069
4,0.42522677779197693,0.9021333456039429,0.388202965259552,0.9125999808311462
5,0.3998506963253021,0.9122499823570251,0.3740099370479584,0.9190999865531921
6,0.37960532307624817,0.9199666380882263,0.34761205315589905,0.9257000088691711
7,0.38373497128486633,0.9218166470527649,0.36081740260124207,0.9276000261306763
8,0.37826624512672424,0.9247166514396667,0.34840336441993713,0.9320999979972839
9,0.3736009895801544,0.9289166927337646,0.34289368987083435,0.9358000159263611
10,0.3593641221523285,0.9312666654586792,0.3097783327102661,0.9384999871253967
11,0.3451017141342163,0.9338833093643188,0.3063948154449463,0.9412999749183655
12,0.3368554711341858,0.9370166659355164,0.2974297106266022,0.9424999952316284
13,0.32886114716529846,0.9387000203132629,0.2839851975440979,0.946399986743927
14,0.33020836114883423,0.93954998254776,0.2990765869617462,0.9456999897956848
