,loss,accuracy,val_loss,val_accuracy
0,0.9799243807792664,0.7081000208854675,0.37326115369796753,0.8871999979019165
1,0.3784293234348297,0.8967166543006897,0.34822073578834534,0.9118000268936157
2,0.35313180088996887,0.9131166934967041,0.33514168858528137,0.9204000234603882
3,0.3411082327365875,0.9196833372116089,0.3108719289302826,0.9283000230789185
4,0.3259288966655731,0.9258999824523926,0.29467371106147766,0.9343000054359436
5,0.3129883408546448,0.931850016117096,0.273557186126709,0.9399999976158142
6,0.3017920255661011,0.9353500008583069,0.2643682658672333,0.9416000247001648
7,0.2876158654689789,0.9388666749000549,0.2560991048812866,0.945900022983551
8,0.28323236107826233,0.9406499862670898,0.23928682506084442,0.9476000070571899
9,0.27003276348114014,0.9437333345413208,0.23581965267658234,0.9478999972343445
10,0.26267609000205994,0.9454833269119263,0.2265004813671112,0.9502000212669373
11,0.253730446100235,0.9478999972343445,0.22290557622909546,0.9521999955177307
12,0.25298699736595154,0.9494166374206543,0.22058992087841034,0.9545000195503235
13,0.25135961174964905,0.9506999850273132,0.21654333174228668,0.9531000256538391
14,0.24982482194900513,0.9506666660308838,0.2147601991891861,0.955299973487854
