,loss,accuracy,val_loss,val_accuracy
0,0.8687606453895569,0.726016640663147,0.4288383424282074,0.8835999965667725
1,0.41108477115631104,0.8999333381652832,0.37370821833610535,0.9175999760627747
2,0.388159841299057,0.9158833622932434,0.33767661452293396,0.9279000163078308
3,0.3982187807559967,0.9212666749954224,0.37339818477630615,0.9277999997138977
4,0.4235977232456207,0.9215666651725769,0.3880232274532318,0.9276000261306763
5,0.42265382409095764,0.925166666507721,0.3816531002521515,0.9337000250816345
6,0.4503827393054962,0.925516664981842,0.44922178983688354,0.9264000058174133
7,0.5105562210083008,0.9235333204269409,0.48692208528518677,0.9312000274658203
8,0.5554546117782593,0.9233499765396118,0.5558302402496338,0.92330002784729
9,0.5755907297134399,0.9217333197593689,0.5020782351493835,0.9287999868392944
10,0.6181882619857788,0.9172833561897278,0.539699375629425,0.9301000237464905
11,0.6413207054138184,0.9175999760627747,0.5865253806114197,0.9235000014305115
12,0.6640596389770508,0.9166666865348816,0.5736063718795776,0.9291999936103821
13,0.6694391369819641,0.9180833101272583,0.6351972818374634,0.9197999835014343
14,0.6914939284324646,0.9117500185966492,0.6250089406967163,0.9215999841690063
