,loss,accuracy,val_loss,val_accuracy
0,1.486635684967041,0.5238000154495239,0.7599970102310181,0.7447999715805054
1,0.6237131953239441,0.7954000234603882,0.4597925543785095,0.8547999858856201
2,0.46279793977737427,0.8652166724205017,0.3931870460510254,0.8877000212669373
3,0.4306166470050812,0.8878499865531921,0.3782358765602112,0.9027000069618225
4,0.4244477450847626,0.8985666632652283,0.3710205554962158,0.909600019454956
5,0.42692986130714417,0.9030500054359436,0.36248332262039185,0.9154000282287598
6,0.40177467465400696,0.9103833436965942,0.34185823798179626,0.9210000038146973
7,0.3884061276912689,0.9147833585739136,0.34253552556037903,0.9251000285148621
8,0.38397982716560364,0.9190000295639038,0.325253963470459,0.9305999875068665
9,0.3790952265262604,0.9215499758720398,0.32249966263771057,0.9315999746322632
10,0.3797667622566223,0.9248166680335999,0.3451918959617615,0.9301999807357788
11,0.38615670800209045,0.925266683101654,0.34178298711776733,0.9332000017166138
12,0.38328656554222107,0.9266999959945679,0.3300482928752899,0.9351999759674072
13,0.37623131275177,0.9286999702453613,0.3327389061450958,0.933899998664856
14,0.3614397943019867,0.9319333434104919,0.30700230598449707,0.9386000037193298
