,loss,accuracy,val_loss,val_accuracy
0,1.258512020111084,0.5771499872207642,0.5941048264503479,0.8179000020027161
1,0.4959274232387543,0.8600166440010071,0.4382013976573944,0.8902000188827515
2,0.4485557973384857,0.8894166946411133,0.40885332226753235,0.9074000120162964
3,0.41338610649108887,0.90461665391922,0.38122475147247314,0.9153000116348267
4,0.38957640528678894,0.9134500026702881,0.3656017780303955,0.9226999878883362
5,0.37597158551216125,0.9192500114440918,0.34434354305267334,0.9269000291824341
6,0.34912919998168945,0.9253666400909424,0.3144848942756653,0.9348000288009644
7,0.33583545684814453,0.9300333261489868,0.31636348366737366,0.9350000023841858
8,0.3327901065349579,0.9312999844551086,0.3136802315711975,0.9377999901771545
9,0.32160675525665283,0.9347666501998901,0.28893449902534485,0.9398000240325928
10,0.30549097061157227,0.9369000196456909,0.27330705523490906,0.942300021648407
11,0.2889404892921448,0.9412000179290771,0.24199384450912476,0.9480000138282776
12,0.27614590525627136,0.9439333081245422,0.23317964375019073,0.9506000280380249
13,0.2667163908481598,0.9465333223342896,0.23749759793281555,0.9503999948501587
14,0.2686753571033478,0.9477499723434448,0.2329564243555069,0.95169997215271
