,loss,accuracy,val_loss,val_accuracy
0,1.48570716381073,0.5151666402816772,0.8268854022026062,0.7111999988555908
1,0.6878284215927124,0.7764833569526672,0.5275365114212036,0.8330000042915344
2,0.5209585428237915,0.8468666672706604,0.44892725348472595,0.8727999925613403
3,0.4671664535999298,0.874916672706604,0.41634538769721985,0.8927000164985657
4,0.43755972385406494,0.8931666612625122,0.3782786726951599,0.9096999764442444
5,0.4143628478050232,0.9027500152587891,0.36244386434555054,0.917900025844574
6,0.4004221558570862,0.9095333218574524,0.3481887876987457,0.9218999743461609
7,0.38560178875923157,0.9150999784469604,0.34044137597084045,0.9261000156402588
8,0.3732401132583618,0.9190333485603333,0.32162028551101685,0.9322999715805054
9,0.3618524670600891,0.9232500195503235,0.318089097738266,0.9347000122070312
