,loss,accuracy,val_loss,val_accuracy
0,1.2145535945892334,0.6087333559989929,0.5699059367179871,0.8187999725341797
1,0.5447169542312622,0.8454166650772095,0.4504137933254242,0.8808000087738037
2,0.46765416860580444,0.8877833485603333,0.4095236361026764,0.9042999744415283
3,0.42819058895111084,0.9057333469390869,0.357062429189682,0.91839998960495
4,0.3833959996700287,0.9176833629608154,0.3373839557170868,0.9258999824523926
5,0.3600817620754242,0.9240000247955322,0.3120308220386505,0.9320999979972839
6,0.3388456702232361,0.9296500086784363,0.31690651178359985,0.9341999888420105
7,0.328416645526886,0.9331833124160767,0.30614039301872253,0.9373999834060669
8,0.3162270784378052,0.935699999332428,0.28249838948249817,0.9422000050544739
9,0.3043713867664337,0.9382500052452087,0.2733577787876129,0.9420999884605408
10,0.2830013334751129,0.9418166875839233,0.25291532278060913,0.9456999897956848
11,0.27691489458084106,0.9438499808311462,0.24591897428035736,0.9498999714851379
12,0.27067744731903076,0.9455166459083557,0.2440648227930069,0.9480000138282776
13,0.26144564151763916,0.947700023651123,0.23573274910449982,0.9506000280380249
14,0.25145402550697327,0.949316680431366,0.22235600650310516,0.95169997215271
