,loss,accuracy,val_loss,val_accuracy
0,1.3706525564193726,0.5625166893005371,0.6620154976844788,0.7828999757766724
1,0.5485615134239197,0.8283500075340271,0.4384608864784241,0.8777999877929688
2,0.4441337287425995,0.8822833299636841,0.40678438544273376,0.8991000056266785
3,0.42932045459747314,0.896133303642273,0.3985196352005005,0.9071999788284302
4,0.42297667264938354,0.9029333591461182,0.39649340510368347,0.9125000238418579
5,0.4155418276786804,0.909166693687439,0.38866451382637024,0.91839998960495
6,0.40510615706443787,0.9141833186149597,0.3802148997783661,0.9208999872207642
7,0.39495572447776794,0.9178333282470703,0.3671594560146332,0.9259999990463257
8,0.38298168778419495,0.9223666787147522,0.35523292422294617,0.9304999709129333
9,0.37335118651390076,0.9254999756813049,0.34603941440582275,0.9322999715805054
10,0.3635617196559906,0.9282166957855225,0.34143221378326416,0.9351000189781189
11,0.35389116406440735,0.9307500123977661,0.33311426639556885,0.9372000098228455
12,0.34621530771255493,0.9326833486557007,0.32150909304618835,0.9397000074386597
13,0.33620643615722656,0.9347333312034607,0.3106743395328522,0.9412999749183655
14,0.32681238651275635,0.9364666938781738,0.30353274941444397,0.9424999952316284
