,loss,accuracy,val_loss,val_accuracy
0,1.5178555250167847,0.5390666723251343,0.7691394090652466,0.7583000063896179
1,0.6448250412940979,0.7907999753952026,0.5239769816398621,0.8366000056266785
2,0.4965972900390625,0.8551166653633118,0.446027547121048,0.8769999742507935
3,0.441206157207489,0.8823500275611877,0.40130674839019775,0.8992000222206116
4,0.4179454743862152,0.8967000246047974,0.39276549220085144,0.9065999984741211
5,0.4047079384326935,0.9055166840553284,0.36607611179351807,0.9179999828338623
6,0.3936513662338257,0.9113166928291321,0.359998881816864,0.9215999841690063
7,0.3822130262851715,0.9173166751861572,0.35725682973861694,0.9272000193595886
8,0.37598714232444763,0.9205999970436096,0.348357617855072,0.9286999702453613
9,0.36793985962867737,0.9235166907310486,0.3393872380256653,0.9319000244140625
10,0.35815203189849854,0.926966667175293,0.3268142640590668,0.9343000054359436
11,0.35088595747947693,0.9294999837875366,0.3211067318916321,0.9369000196456909
12,0.34129324555397034,0.9322999715805054,0.3136824369430542,0.9372000098228455
13,0.3356156349182129,0.9337999820709229,0.3079855740070343,0.9398999810218811
14,0.33116111159324646,0.9362499713897705,0.29998812079429626,0.9416999816894531
15,0.32509317994117737,0.9374499917030334,0.295510470867157,0.942799985408783
16,0.31949999928474426,0.9387833476066589,0.28878864645957947,0.9420999884605408
17,0.31112465262413025,0.940500020980835,0.27900126576423645,0.945900022983551
18,0.30455031991004944,0.9419833421707153,0.2729443907737732,0.9470999836921692
19,0.2982423007488251,0.9436666369438171,0.2646407186985016,0.9466999769210815
