,loss,accuracy,val_loss,val_accuracy
0,0.8071220517158508,0.747083306312561,0.3458179831504822,0.9070000052452087
1,0.35789427161216736,0.9082833528518677,0.3050857484340668,0.9284999966621399
2,0.32128819823265076,0.9238499999046326,0.27526938915252686,0.9354000091552734
3,0.28825557231903076,0.9327666759490967,0.2876195013523102,0.9333999752998352
4,0.2679595649242401,0.9391166567802429,0.22718097269535065,0.9496999979019165
5,0.2510853111743927,0.944266676902771,0.21228839457035065,0.95169997215271
6,0.238158717751503,0.9471833109855652,0.20788297057151794,0.9550999999046326
7,0.2251230627298355,0.9510166645050049,0.1928028166294098,0.9589999914169312
8,0.22176052629947662,0.9539166688919067,0.20361053943634033,0.958899974822998
9,0.21355286240577698,0.9557666778564453,0.19137851893901825,0.9606000185012817
10,0.20941191911697388,0.9564666748046875,0.18990731239318848,0.9607999920845032
11,0.213360995054245,0.9569500088691711,0.19535097479820251,0.958899974822998
12,0.21575060486793518,0.9583166837692261,0.19762510061264038,0.9629999995231628
13,0.21862521767616272,0.9585000276565552,0.20439469814300537,0.9613999724388123
14,0.21997152268886566,0.9584833383560181,0.20055821537971497,0.963100016117096
