,loss,accuracy,val_loss,val_accuracy
0,1.064103603363037,0.6583999991416931,0.4761222004890442,0.8598999977111816
1,0.4465517997741699,0.8795499801635742,0.39680910110473633,0.8999999761581421
2,0.3937072455883026,0.9035000205039978,0.3449556231498718,0.917900025844574
3,0.35554802417755127,0.9162333607673645,0.3153868615627289,0.9262999892234802
4,0.32734930515289307,0.9244666695594788,0.2901906967163086,0.9332000017166138
5,0.30820319056510925,0.9306666851043701,0.27615371346473694,0.9391000270843506
6,0.2918766438961029,0.9356499910354614,0.2516433298587799,0.9456999897956848
7,0.27606481313705444,0.9401166439056396,0.2413255274295807,0.9466999769210815
8,0.26261794567108154,0.9436833262443542,0.2296498566865921,0.9502999782562256
9,0.2531735897064209,0.9462000131607056,0.22385692596435547,0.95169997215271
10,0.2448659986257553,0.9480999708175659,0.21757985651493073,0.9539999961853027
11,0.2342447191476822,0.9505000114440918,0.20943421125411987,0.9549999833106995
12,0.23201340436935425,0.9518333077430725,0.21409845352172852,0.9545000195503235
13,0.2299341857433319,0.9529500007629395,0.20356541872024536,0.9573000073432922
14,0.22352133691310883,0.9539833068847656,0.19670116901397705,0.9581999778747559
