,loss,accuracy,val_loss,val_accuracy
0,0.816068172454834,0.7421500086784363,0.37582388520240784,0.8909000158309937
1,0.43635812401771545,0.8926166892051697,0.4091070890426636,0.9065999984741211
2,0.4297206997871399,0.9074333310127258,0.3852543532848358,0.9160000085830688
3,0.4702996015548706,0.9076333045959473,0.46248170733451843,0.9139999747276306
4,0.5118494629859924,0.9041333198547363,0.4472452402114868,0.9125000238418579
5,0.5364711284637451,0.9048166871070862,0.5004578828811646,0.9185000061988831
6,0.6138300895690918,0.8988500237464905,0.5570623278617859,0.9045000076293945
7,0.6170873045921326,0.9036333560943604,0.5208637118339539,0.9204000234603882
8,0.6200659275054932,0.9091333150863647,0.5753059387207031,0.9154000282287598
9,0.6508065462112427,0.904366672039032,0.6424657702445984,0.9150000214576721
10,0.6595118641853333,0.9027500152587891,0.6430705785751343,0.9006999731063843
11,0.7007498741149902,0.9021999835968018,0.6592429280281067,0.9060999751091003
12,0.6961167454719543,0.9056666493415833,0.6763930320739746,0.910099983215332
13,0.6816220879554749,0.9041833281517029,0.6239339113235474,0.9146999716758728
14,0.7340468764305115,0.9042666554450989,0.6842003464698792,0.9160000085830688
