,loss,accuracy,val_loss,val_accuracy
0,0.7614118456840515,0.7617666721343994,0.358119398355484,0.9049000144004822
1,0.29807302355766296,0.9212833046913147,0.238532155752182,0.9370999932289124
2,0.2578410506248474,0.9333500266075134,0.22193127870559692,0.9401000142097473
3,0.24164961278438568,0.9397833347320557,0.21829399466514587,0.9456999897956848
4,0.22311550378799438,0.9434666633605957,0.2008635550737381,0.9490000009536743
5,0.21223358809947968,0.9471666812896729,0.18581058084964752,0.9520999789237976
6,0.20888911187648773,0.9479833245277405,0.17837698757648468,0.9555000066757202
7,0.20604956150054932,0.9494666457176208,0.18748019635677338,0.9535999894142151
8,0.20524008572101593,0.9492833614349365,0.19026793539524078,0.9552000164985657
9,0.20809894800186157,0.9508000016212463,0.20030570030212402,0.957099974155426
10,0.21962353587150574,0.9490166902542114,0.19992609322071075,0.954800009727478
11,0.21465669572353363,0.9496833086013794,0.20813077688217163,0.9527999758720398
12,0.22206024825572968,0.9498000144958496,0.19524653255939484,0.9556000232696533
13,0.22270816564559937,0.950166642665863,0.20837567746639252,0.9531999826431274
14,0.23330891132354736,0.9500166773796082,0.21559934318065643,0.9545999765396118
