,loss,accuracy,val_loss,val_accuracy
0,1.4818434715270996,0.5489500164985657,0.8069053292274475,0.739799976348877
1,0.689422607421875,0.7775999903678894,0.4990188479423523,0.8519999980926514
2,0.5312087535858154,0.8468666672706604,0.47251254320144653,0.8700000047683716
3,0.4877063035964966,0.8727666735649109,0.4325718879699707,0.8912000060081482
4,0.4649483263492584,0.8864499926567078,0.41243577003479004,0.9021999835968018
5,0.4404945373535156,0.897183358669281,0.3951512277126312,0.9082000255584717
6,0.41747206449508667,0.9061166644096375,0.38085708022117615,0.9144999980926514
7,0.4032936096191406,0.9107333421707153,0.36982688307762146,0.9208999872207642
8,0.3917813003063202,0.9150000214576721,0.3550388813018799,0.9247000217437744
9,0.3766627907752991,0.9206166863441467,0.3388972282409668,0.9291999936103821
10,0.36627042293548584,0.9236166477203369,0.33120688796043396,0.9322999715805054
11,0.3557395040988922,0.926966667175293,0.33718714118003845,0.9347000122070312
12,0.3468835651874542,0.9293500185012817,0.3139817714691162,0.9366999864578247
13,0.33717307448387146,0.9320166707038879,0.31385284662246704,0.9387000203132629
14,0.33119580149650574,0.9334666728973389,0.3162412643432617,0.9395999908447266
