,loss,accuracy,val_loss,val_accuracy
0,1.6484206914901733,0.4652999937534332,0.9387804865837097,0.7149999737739563
1,0.7742229104042053,0.7623666524887085,0.6001450419425964,0.8219000101089478
2,0.5876515507698059,0.8355666399002075,0.509614884853363,0.8640000224113464
3,0.521412193775177,0.8694333434104919,0.45844361186027527,0.888700008392334
4,0.478483110666275,0.8894500136375427,0.4225536584854126,0.902400016784668
5,0.45044955611228943,0.9001333117485046,0.3971805274486542,0.911899983882904
6,0.4235488772392273,0.908383309841156,0.3783018887042999,0.9196000099182129
7,0.4212767779827118,0.9132500290870667,0.3665819466114044,0.9247000217437744
8,0.40566596388816833,0.9183666706085205,0.36221230030059814,0.9291999936103821
9,0.3919171988964081,0.9219333529472351,0.34276947379112244,0.9316999912261963
10,0.3737611472606659,0.9257000088691711,0.33254432678222656,0.9358999729156494
11,0.359790176153183,0.9300500154495239,0.3170384466648102,0.9399999976158142
12,0.35021939873695374,0.9321833252906799,0.30336233973503113,0.9431999921798706
13,0.341600239276886,0.9350333213806152,0.2974720895290375,0.9449999928474426
14,0.3344540596008301,0.9366666674613953,0.2932427227497101,0.9470999836921692
