,loss,accuracy,val_loss,val_accuracy
0,1.4389326572418213,0.5733166933059692,0.7098225951194763,0.7542999982833862
1,0.547151505947113,0.8228333592414856,0.42922043800354004,0.8776000142097473
2,0.4372369945049286,0.8790500164031982,0.4003867506980896,0.8968999981880188
3,0.4261670410633087,0.8948000073432922,0.39451953768730164,0.9082000255584717
4,0.42108219861984253,0.9043833613395691,0.38123640418052673,0.9157000184059143
5,0.41657933592796326,0.9105333089828491,0.3794138729572296,0.9205999970436096
6,0.40960121154785156,0.9151333570480347,0.37604156136512756,0.9246000051498413
7,0.40081456303596497,0.9187999963760376,0.3621799051761627,0.9271000027656555
8,0.3949805200099945,0.9225833415985107,0.35782939195632935,0.930400013923645
9,0.3886052668094635,0.9249833226203918,0.34966418147087097,0.9337999820709229
